Time_sec,Voltage_V
0,0.337732160312806
0.215630999997258,0.308406647116325
0.257968999996781,0.308406647116325
0.302866999998689,0.308406647116325
0.342712999999523,0.298631476050831
0.388895999997854,0.298631476050831
0.433497000001371,0.303519061583578
0.475085000000894,0.298631476050831
0.519817000001669,0.298631476050831
0.564956000000238,0.298631476050831
0.606097000002861,0.298631476050831
0.646771999999881,0.303519061583578
0.691571000002325,0.298631476050831
0.732141999997199,0.303519061583578
0.772954999998212,0.298631476050831
0.814825999997556,0.308406647116325
0.856446999996901,0.293743890518084
0.900072999998927,0.332844574780059
0.942228000000119,0.347507331378299
0.982115999996662,0.36217008797654
1.02340799999982,0.283968719452591
1.06384499999881,0.249755620723363
1.10528199999779,0.25464320625611
1.14608999999613,0.259530791788857
1.18728899999708,0.26930596285435
1.22855600000173,0.274193548387097
1.27308799999952,0.279081133919844
1.31342899999768,0.279081133919844
1.35474799999595,0.279081133919844
1.39588199999928,0.279081133919844
1.43756499999762,0.279081133919844
1.47839999999851,0.274193548387097
1.5221269999966,0.298631476050831
1.56373799999803,0.371945259042033
1.60411999999732,0.342619745845552
1.6465700000003,0.293743890518084
1.69011500000209,0.303519061583578
1.7322519999966,0.337732160312806
1.7771969999969,0.337732160312806
1.8214469999969,0.337732160312806
1.86343299999833,0.274193548387097
1.90793900000304,0.259530791788857
1.9525150000006,0.25464320625611
1.99530200000107,0.244868035190616
2.03866399999708,0.283968719452591
2.08035400000215,0.303519061583578
2.12070000000298,0.313294232649072
2.16251200000197,0.342619745845552
2.20651099999994,0.342619745845552
2.24751299999654,0.337732160312806
2.28882800000161,0.337732160312806
2.34721800000221,0.337732160312806
2.39660700000077,0.323069403714565
2.44516499999911,0.318181818181818
2.49411699999869,0.313294232649072
2.53877399999648,0.313294232649072
2.58097599999607,0.308406647116325
2.62411699999869,0.308406647116325
2.66514400000125,0.313294232649072
2.71038700000197,0.318181818181818
2.7518049999997,0.318181818181818
2.79243900000304,0.308406647116325
2.8340019999966,0.303519061583578
2.87886800000072,0.298631476050831
2.92596299999952,0.303519061583578
2.9685530000031,0.298631476050831
3.00951299999654,0.308406647116325
3.05108799999952,0.327956989247312
3.09119799999893,0.327956989247312
3.13274000000209,0.239980449657869
3.17449599999934,0.293743890518084
3.21862399999797,0.298631476050831
3.25949599999934,0.283968719452591
3.300125,0.274193548387097
3.34254699999839,0.283968719452591
3.38315999999642,0.225317693059629
3.42375100000203,0.215542521994135
3.46519299999624,0.200879765395894
3.50888499999791,0.186217008797654
3.55057699999958,0.17644183773216
3.59077099999785,0.215542521994135
3.63290699999779,0.166666666666667
3.67406499999762,0.195992179863147
3.71507999999821,0.200879765395894
3.75935199999809,0.215542521994135
3.80107400000095,0.244868035190616
3.84531799999625,0.239980449657869
3.88601099999994,0.244868035190616
3.92660099999607,0.239980449657869
3.9684280000031,0.239980449657869
4.01303100000322,0.239980449657869
4.05396299999952,0.244868035190616
4.09555600000173,0.25464320625611
4.13601600000262,0.259530791788857
4.17793500000238,0.264418377321603
4.21867400000244,0.264418377321603
4.25873099999875,0.26930596285435
4.3010549999997,0.249755620723363
4.34531199999899,0.225317693059629
4.38636100000143,0.205767350928641
4.42681499999762,0.205767350928641
4.46903899999708,0.215542521994135
4.51298799999803,0.200879765395894
4.55432100000232,0.230205278592376
4.59908500000089,0.244868035190616
4.64034399999678,0.239980449657869
4.68563399999589,0.235092864125122
4.72576600000262,0.239980449657869
4.76735899999738,0.244868035190616
4.80814599999785,0.25464320625611
4.85309200000018,0.249755620723363
4.89832100000232,0.249755620723363
4.93925599999726,0.249755620723363
4.98393500000238,0.249755620723363
5.02886400000006,0.249755620723363
5.07064499999583,0.244868035190616
5.11065200000256,0.244868035190616
5.15110300000012,0.25464320625611
5.19714599999785,0.259530791788857
5.25556599999964,0.239980449657869
5.29939400000125,0.244868035190616
5.33993999999762,0.239980449657869
5.39223900000006,0.239980449657869
5.46361699999869,0.239980449657869
5.52622800000012,0.249755620723363
5.57757899999619,0.249755620723363
5.63272900000215,0.244868035190616
5.69944900000095,0.244868035190616
5.76124099999666,0.244868035190616
5.82813300000131,0.25464320625611
5.88670499999821,0.264418377321603
5.94599899999797,0.249755620723363
6.00362299999595,0.244868035190616
6.06054100000113,0.244868035190616
6.11891499999911,0.249755620723363
6.17876600000262,0.264418377321603
6.23399099999666,0.264418377321603
6.28708299999684,0.259530791788857
6.34072900000215,0.25464320625611
6.39688199999929,0.249755620723363
6.43862900000066,0.249755620723363
6.4828200000003,0.25464320625611
6.52512099999934,0.25464320625611
6.56965500000119,0.25464320625611
6.61034399999678,0.25464320625611
6.65452899999917,0.25464320625611
6.7004450000003,0.249755620723363
6.74500800000131,0.244868035190616
6.78553299999982,0.239980449657869
6.82684300000221,0.239980449657869
6.87195399999619,0.25464320625611
6.91340600000322,0.25464320625611
6.95369600000233,0.25464320625611
6.99904900000244,0.249755620723363
7.04094799999893,0.249755620723363
7.08127799999714,0.249755620723363
7.12093900000304,0.249755620723363
7.16305200000107,0.249755620723363
7.20905799999833,0.249755620723363
7.25248399999738,0.235092864125122
7.29387600000203,0.249755620723363
7.33491600000113,0.25464320625611
7.37622699999809,0.25464320625611
7.42101200000197,0.249755620723363
7.46524000000209,0.239980449657869
7.50724899999797,0.239980449657869
7.54828499999642,0.249755620723363
7.58915200000256,0.249755620723363
7.63,0.25464320625611
7.67602499999851,0.25464320625611
7.71538499999791,0.25464320625611
7.75711199999601,0.25464320625611
7.79851099999994,0.25464320625611
7.86285599999875,0.259530791788857
7.90817199999839,0.259530791788857
7.9530150000006,0.200879765395894
7.99484200000018,0.259530791788857
8.03909600000084,0.259530791788857
8.08000599999726,0.249755620723363
8.12161699999869,0.249755620723363
8.16302700000256,0.249755620723363
8.20753299999982,0.25464320625611
8.26841499999911,0.259530791788857
8.32246800000221,0.259530791788857
8.37384499999881,0.264418377321603
8.42853000000119,0.264418377321603
8.47411599999666,0.26930596285435
8.51491799999773,0.264418377321603
8.55574899999797,0.264418377321603
8.60019900000095,0.259530791788857
8.64098799999803,0.259530791788857
8.6868919999972,0.249755620723363
8.72671000000089,0.25464320625611
8.76792400000244,0.259530791788857
8.81401399999857,0.259530791788857
8.85337200000137,0.259530791788857
8.8965719999969,0.25464320625611
8.94080200000107,0.249755620723363
8.98204999999702,0.249755620723363
9.02564800000191,0.249755620723363
9.06653499999642,0.249755620723363
9.10783999999613,0.259530791788857
9.14906400000304,0.264418377321603
9.18973200000078,0.259530791788857
9.23179999999702,0.249755620723363
9.27183200000226,0.249755620723363
