eda,
61,
44,
44,
4,
4,
44,
4,
4,
44,
4,
5,
45,
45,
45,
45,
46,
46,
4,
7,
47,
4,
7,
48,
48,
48,
49,
49,
50,
50,
50,
5,
1,
51,
51,
52,
52,
52,
53,
53,
53,
54,
54,
5,
5,
55,
55,
55,
55,
55,
56,
56,
56,
56,
56,
57,
57,
57,
57,
57,
57,
57,
56,
56,
55,
55,
54,
53,
52,
51,
50,
48,
47,
46,
45,
44,
43,
41,
41,
40,
39,
38,
38,
37,
36,
35,
35,
34,
33,
33,
32,
32,
31,
31,
30,
29,
29,
29,
28,
28,
2,
8,
27,
27,
26,
26,
26,
25,
25,
25,
25,
25,
25,
25,
25,
26,
26,
26,
26,
26,
27,
2,
7,
27,
27,
27,
28,
28,
29,
2,
9,
29,
2,
9,
30,
31,
31,
31,
31,
32,
32,
32,
32,
32,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
3,
3,
33,
33,
33,
33,
33,
33,
33,
34,
34,
34,
34,
34,
34,
34,
34,
34,
34,
3,
3,
33,
33,
32,
31,
31,
30,
29,
28,
27,
26,
2,
5,
24,
23,
22,
21,
20,
19,
19,
18,
17,
17,
1,
6,
16,
16,
16,
16,
15,
15,
1,
6,
16,
16,
16,
16,
16,
16,
16,
16,
17,
18,
19,
19,
19,
20,
21,
21,
21,
22,
23,
23,
24,
2,
5,
25,
25,
26,
26,
27,
27,
28,
28,
29,
29,
30,
30,
30,
30,
31,
3,
1,
32,
32,
32,
32,
32,
33,
33,
33,
33,
34,
3,
4,
34,
34,
35,
35,
35,
35,
35,
35,
3,
5,
35,
3,
5,
35,
35,
35,
35,
35,
35,
36,
36,
36,
36,
37,
37,
37,
37,
38,
38,
38,
3,
8,
38,
38,
37,
36,
35,
35,
34,
32,
31,
29,
27,
25,
24,
22,
20,
18,
17,
1,
5,
14,
1,
2,
11,
11,
9,
9,
8,
8,
7,
8,
7,
8,
7,
8,
8,
8,
8,
8,
9,
9,
9,
9,
9,
10,
10,
11,
11,
12,
12,
12,
13,
13,
14,
15,
15,
16,
16,
17,
17,
18,
19,
2,
0,
20,
21,
21,
22,
23,
24,
24,
24,
2,
5,
25,
2,
6,
26,
26,
26,
26,
26,
26,
25,
25,
25,
24,
24,
23,
22,
22,
21,
20,
19,
19,
18,
1,
7,
17,
16,
16,
15,
15,
15,
1,
4,
14,
1,
4,
14,
1,
3,
13,
13,
13,
13,
13,
13,
1,
3,
13,
14,
13,
14,
14,
14,
14,
14,
14,
14,
1,
5,
15,
15,
15,
16,
16,
16,
17,
17,
18,
18,
18,
19,
19,
19,
20,
20,
21,
2,
1,
22,
