eda,
92,
92,
9,
2,
92,
92,
92,
92,
92,
92,
92,
92,
9,
2,
92,
92,
92,
93,
93,
93,
93,
93,
9,
3,
93,
93,
93,
93,
92,
93,
93,
93,
93,
93,
93,
93,
9,
3,
93,
93,
93,
92,
92,
92,
92,
91,
91,
90,
90,
89,
88,
88,
86,
85,
84,
83,
82,
8,
1,
80,
79,
78,
77,
76,
75,
74,
74,
73,
72,
72,
71,
71,
70,
70,
6,
9,
69,
69,
69,
68,
68,
68,
67,
67,
67,
67,
6,
6,
67,
66,
66,
66,
66,
66,
66,
66,
66,
66,
6,
6,
